Orderdetail_id,Order ID,product_id,Quantity
17969,86-114-9232,2,2
17970,86-114-9232,2,2
17971,86-114-9232,2,2
17972,86-114-9232,2,2
17973,86-114-9232,2,2
17974,86-114-9232,2,2
17975,86-114-9232,2,2
17976,86-114-9232,2,2
17977,86-161-8508,60,3
17978,86-161-8508,60,3
17979,86-161-8508,60,3
17980,86-161-8508,60,3
17981,86-161-8508,60,3
17982,86-161-8508,60,3
17983,86-161-8508,60,3
17984,86-161-8508,60,3
17985,86-161-8508,60,3
17986,86-161-8508,60,3
17987,86-161-8508,60,3
17988,86-161-8508,60,3
17989,86-161-8508,60,3
17990,86-161-8508,60,3
17991,86-161-8508,60,3
17992,86-161-8508,60,3
17993,86-161-8508,60,3
17994,86-161-8508,60,3
17995,86-161-8508,60,3
17996,86-161-8508,60,3
17997,86-161-8508,60,3
17998,86-227-8811,70,3
17999,86-227-8811,70,3
18000,86-227-8811,70,3
18001,86-227-8811,70,3
18002,86-227-8811,70,3
18003,86-227-8811,70,3
18004,86-227-8811,70,3
18005,86-227-8811,70,3
18006,86-227-8811,70,3
18007,86-227-8811,70,3
18008,86-227-8811,70,3
18009,86-227-8811,70,3
18010,86-227-8811,70,3
18011,86-227-8811,70,3
18012,86-227-8811,70,3
18013,86-227-8811,70,3
18014,86-227-8811,70,3
18015,86-227-8811,70,3
18016,86-227-8811,70,3
18017,86-227-8811,70,3
18018,86-227-8811,70,3
18019,86-275-9654,57,3
18020,86-275-9654,57,3
18021,86-275-9654,57,3
18022,86-275-9654,57,3
18023,86-275-9654,57,3
18024,86-275-9654,57,3
18025,86-275-9654,57,3
18026,86-275-9654,57,3
18027,86-275-9654,57,3
18028,86-275-9654,57,3
18029,86-275-9654,57,3
18030,86-275-9654,57,3
18031,86-275-9654,57,3
18032,86-275-9654,57,3
18033,86-275-9654,57,3
18034,86-275-9654,57,3
18035,86-275-9654,57,3
18036,86-275-9654,57,3
18037,86-275-9654,57,3
18038,86-275-9654,57,3
18039,86-275-9654,57,3
18040,86-400-9239,36,1
18041,86-400-9239,36,1
18042,86-400-9239,36,1
18043,86-400-9239,36,1
18044,86-400-9239,36,1
18045,86-400-9239,36,1
18046,86-400-9239,36,1
18047,86-400-9239,36,1
18048,86-400-9239,36,1
18049,86-400-9239,36,1
18050,86-400-9239,36,1
18051,86-400-9239,36,1
18052,86-400-9239,36,1
18053,86-400-9239,36,1
18054,86-400-9239,36,1
18055,86-400-9239,36,1
18056,86-400-9239,36,1
18057,86-400-9239,36,1
18058,86-400-9239,36,1
18059,86-400-9239,36,1
18060,86-400-9239,36,1
18061,86-425-5753,1,2
18062,86-425-5753,1,2
18063,86-425-5753,1,2
18064,86-425-5753,1,2
18065,86-425-5753,1,2
18066,86-425-5753,1,2
18067,86-425-5753,1,2
18068,86-425-5753,1,2
18069,86-425-5753,1,2
18070,86-425-5753,1,2
18071,86-425-5753,1,2
18072,86-425-5753,1,2
18073,86-425-5753,1,2
18074,86-425-5753,1,2
18075,86-425-5753,1,2
18076,86-425-5753,1,2
18077,86-425-5753,1,2
18078,86-425-5753,1,2
18079,86-425-5753,1,2
18080,86-425-5753,1,2
18081,86-425-5753,1,2
18082,86-581-4964,51,1
18083,86-581-4964,51,1
18084,86-581-4964,51,1
18085,86-581-4964,51,1
18086,86-581-4964,51,1
18087,86-581-4964,51,1
18088,86-581-4964,51,1
18089,86-581-4964,51,1
18090,86-581-4964,51,1
18091,86-581-4964,51,1
18092,86-581-4964,51,1
18093,86-581-4964,51,1
18094,86-581-4964,51,1
18095,86-581-4964,51,1
18096,86-581-4964,51,1
18097,86-581-4964,51,1
18098,86-581-4964,51,1
18099,86-581-4964,51,1
18100,86-581-4964,51,1
18101,86-581-4964,51,1
18102,86-581-4964,51,1
18103,86-606-8047,62,3
18104,86-606-8047,62,3
18105,86-606-8047,62,3
18106,86-606-8047,62,3
18107,86-606-8047,62,3
18108,86-606-8047,62,3
18109,86-606-8047,62,3
18110,86-606-8047,62,3
18111,86-606-8047,62,3
18112,86-606-8047,62,3
18113,86-606-8047,62,3
18114,86-606-8047,62,3
18115,86-606-8047,62,3
18116,86-606-8047,62,3
18117,86-606-8047,62,3
18118,86-606-8047,62,3
18119,86-606-8047,62,3
18120,86-606-8047,62,3
18121,86-606-8047,62,3
18122,86-606-8047,62,3
18123,86-606-8047,62,3
18124,86-668-1105,26,3
18125,86-668-1105,26,3
18126,86-668-1105,26,3
18127,86-668-1105,26,3
18128,86-668-1105,26,3
18129,86-668-1105,26,3
18130,86-668-1105,26,3
18131,86-668-1105,26,3
18132,86-668-1105,26,3
18133,86-668-1105,26,3
18134,86-668-1105,26,3
18135,86-668-1105,26,3
18136,86-668-1105,26,3
18137,86-668-1105,26,3
18138,86-668-1105,26,3
18139,86-668-1105,26,3
18140,86-668-1105,26,3
18141,86-668-1105,26,3
18142,86-668-1105,26,3
18143,86-668-1105,26,3
18144,86-668-1105,26,3
18145,86-725-2449,27,1
18146,86-725-2449,27,1
18147,86-725-2449,27,1
18148,86-725-2449,27,1
18149,86-725-2449,27,1
18150,86-725-2449,27,1
18151,86-725-2449,27,1
18152,86-725-2449,27,1
18153,86-725-2449,27,1
18154,86-725-2449,27,1
18155,86-725-2449,27,1
18156,86-725-2449,27,1
18157,86-725-2449,27,1
18158,86-725-2449,27,1
18159,86-725-2449,27,1
18160,86-725-2449,27,1
18161,86-725-2449,27,1
18162,86-725-2449,27,1
18163,86-725-2449,27,1
18164,86-725-2449,27,1
18165,86-725-2449,27,1
18166,86-819-6178,33,2
18167,86-819-6178,33,2
18168,86-819-6178,33,2
18169,86-819-6178,33,2
18170,86-819-6178,33,2
18171,86-819-6178,33,2
18172,86-819-6178,33,2
18173,86-819-6178,33,2
18174,86-819-6178,33,2
18175,86-819-6178,33,2
18176,86-819-6178,33,2
18177,86-819-6178,33,2
18178,86-819-6178,33,2
18179,86-819-6178,33,2
18180,86-819-6178,33,2
18181,86-819-6178,33,2
18182,86-819-6178,33,2
18183,86-819-6178,33,2
18184,86-819-6178,33,2
18185,86-819-6178,33,2
18186,86-819-6178,33,2
18187,87-292-9640,64,3
18188,87-292-9640,64,3
18189,87-292-9640,64,3
18190,87-292-9640,64,3
18191,87-292-9640,64,3
18192,87-292-9640,64,3
18193,87-292-9640,64,3
18194,87-292-9640,64,3
18195,87-292-9640,64,3
18196,87-292-9640,64,3
18197,87-292-9640,64,3
18198,87-292-9640,64,3
18199,87-292-9640,64,3
18200,87-292-9640,64,3
18201,87-292-9640,64,3
18202,87-292-9640,64,3
18203,87-292-9640,64,3
18204,87-292-9640,64,3
18205,87-292-9640,64,3
18206,87-292-9640,64,3
18207,87-292-9640,64,3
18208,87-409-2090,64,3
18209,87-409-2090,64,3
18210,87-409-2090,64,3
18211,87-409-2090,64,3
18212,87-409-2090,64,3
18213,87-409-2090,64,3
18214,87-409-2090,64,3
18215,87-409-2090,64,3
18216,87-409-2090,64,3
18217,87-409-2090,64,3
18218,87-409-2090,64,3
18219,87-409-2090,64,3
18220,87-409-2090,64,3
18221,87-409-2090,64,3
18222,87-409-2090,64,3
18223,87-409-2090,64,3
18224,87-409-2090,64,3
18225,87-409-2090,64,3
18226,87-409-2090,64,3
18227,87-409-2090,64,3
18228,87-409-2090,64,3
18229,87-435-5817,11,2
18230,87-435-5817,11,2
18231,87-435-5817,11,2
18232,87-435-5817,11,2
18233,87-435-5817,11,2
18234,87-435-5817,11,2
18235,87-435-5817,11,2
18236,87-435-5817,11,2
18237,87-435-5817,11,2
18238,87-435-5817,11,2
18239,87-435-5817,11,2
18240,87-435-5817,11,2
18241,87-435-5817,11,2
18242,87-435-5817,11,2
18243,87-435-5817,11,2
18244,87-435-5817,11,2
18245,87-435-5817,11,2
18246,87-435-5817,11,2
18247,87-435-5817,11,2
18248,87-435-5817,11,2
18249,87-435-5817,11,2
18250,87-443-7001,53,1
18251,87-443-7001,53,1
18252,87-443-7001,53,1
18253,87-443-7001,53,1
18254,87-443-7001,53,1
18255,87-443-7001,53,1
18256,87-443-7001,53,1
18257,87-443-7001,53,1
18258,87-443-7001,53,1
18259,87-443-7001,53,1
18260,87-443-7001,53,1
18261,87-443-7001,53,1
18262,87-443-7001,53,1
18263,87-443-7001,53,1
18264,87-443-7001,53,1
18265,87-443-7001,53,1
18266,87-443-7001,53,1
18267,87-443-7001,53,1
18268,87-443-7001,53,1
18269,87-443-7001,53,1
18270,87-443-7001,53,1
18271,87-503-4703,57,3
18272,87-503-4703,57,3
18273,87-503-4703,57,3
18274,87-503-4703,57,3
18275,87-503-4703,57,3
18276,87-503-4703,57,3
18277,87-503-4703,57,3
18278,87-503-4703,57,3
18279,87-503-4703,57,3
18280,87-503-4703,57,3
18281,87-503-4703,57,3
18282,87-503-4703,57,3
18283,87-503-4703,57,3
18284,87-503-4703,57,3
18285,87-503-4703,57,3
18286,87-503-4703,57,3
18287,87-503-4703,57,3
18288,87-503-4703,57,3
18289,87-503-4703,57,3
18290,87-503-4703,57,3
18291,87-503-4703,57,3
18292,87-530-1190,31,2
18293,87-530-1190,31,2
18294,87-530-1190,31,2
18295,87-530-1190,31,2
18296,87-530-1190,31,2
18297,87-530-1190,31,2
18298,87-530-1190,31,2
18299,87-530-1190,31,2
18300,87-530-1190,31,2
18301,87-530-1190,31,2
18302,87-530-1190,31,2
18303,87-530-1190,31,2
18304,87-530-1190,31,2
18305,87-530-1190,31,2
18306,87-530-1190,31,2
18307,87-530-1190,31,2
18308,87-530-1190,31,2
18309,87-530-1190,31,2
18310,87-530-1190,31,2
18311,87-530-1190,31,2
18312,87-530-1190,31,2
18313,87-535-8388,47,1
18314,87-535-8388,47,1
18315,87-535-8388,47,1
18316,87-535-8388,47,1
18317,87-535-8388,47,1
18318,87-535-8388,47,1
18319,87-535-8388,47,1
18320,87-535-8388,47,1
18321,87-535-8388,47,1
18322,87-535-8388,47,1
18323,87-535-8388,47,1
18324,87-535-8388,47,1
18325,87-535-8388,47,1
18326,87-535-8388,47,1
18327,87-535-8388,47,1
18328,87-535-8388,47,1
18329,87-535-8388,47,1
18330,87-535-8388,47,1
18331,87-535-8388,47,1
18332,87-535-8388,47,1
18333,87-535-8388,47,1
18334,87-546-5058,63,3
18335,87-546-5058,63,3
18336,87-546-5058,63,3
18337,87-546-5058,63,3
18338,87-546-5058,63,3
18339,87-546-5058,63,3
18340,87-546-5058,63,3
18341,87-546-5058,63,3
18342,87-546-5058,63,3
18343,87-546-5058,63,3
18344,87-546-5058,63,3
18345,87-546-5058,63,3
18346,87-546-5058,63,3
18347,87-546-5058,63,3
18348,87-546-5058,63,3
18349,87-546-5058,63,3
18350,87-546-5058,63,3
18351,87-546-5058,63,3
18352,87-546-5058,63,3
18353,87-546-5058,63,3
18354,87-546-5058,63,3
18355,87-599-0366,1,2
18356,87-599-0366,1,2
18357,87-599-0366,1,2
18358,87-599-0366,1,2
18359,87-599-0366,1,2
18360,87-599-0366,1,2
18361,87-599-0366,1,2
18362,87-599-0366,1,2
18363,87-599-0366,1,2
18364,87-599-0366,1,2
18365,87-599-0366,1,2
18366,87-599-0366,1,2
18367,87-599-0366,1,2
18368,87-599-0366,1,2
18369,87-599-0366,1,2
18370,87-599-0366,1,2
18371,87-599-0366,1,2
18372,87-599-0366,1,2
18373,87-599-0366,1,2
18374,87-599-0366,1,2
18375,87-599-0366,1,2
18376,87-618-1229,8,2
18377,87-618-1229,8,2
18378,87-618-1229,8,2
18379,87-618-1229,8,2
18380,87-618-1229,8,2
18381,87-618-1229,8,2
18382,87-618-1229,8,2
18383,87-618-1229,8,2
18384,87-618-1229,8,2
18385,87-618-1229,8,2
18386,87-618-1229,8,2
18387,87-618-1229,8,2
18388,87-618-1229,8,2
18389,87-618-1229,8,2
18390,87-618-1229,8,2
18391,87-618-1229,8,2
18392,87-618-1229,8,2
18393,87-618-1229,8,2
18394,87-618-1229,8,2
18395,87-618-1229,8,2
18396,87-618-1229,8,2
18397,87-763-3059,70,3
18398,87-763-3059,70,3
18399,87-763-3059,70,3
18400,87-763-3059,70,3
18401,87-763-3059,70,3
18402,87-763-3059,70,3
18403,87-763-3059,70,3
18404,87-763-3059,70,3
18405,87-763-3059,70,3
18406,87-763-3059,70,3
18407,87-763-3059,70,3
18408,87-763-3059,70,3
18409,87-763-3059,70,3
18410,87-763-3059,70,3
18411,87-763-3059,70,3
18412,87-763-3059,70,3
18413,87-763-3059,70,3
18414,87-763-3059,70,3
18415,87-763-3059,70,3
18416,87-763-3059,70,3
18417,87-763-3059,70,3
18418,87-766-3663,22,3
18419,87-766-3663,22,3
18420,87-766-3663,22,3
18421,87-766-3663,22,3
18422,87-766-3663,22,3
18423,87-766-3663,22,3
18424,87-766-3663,22,3
18425,87-766-3663,22,3
18426,87-766-3663,22,3
18427,87-766-3663,22,3
18428,87-766-3663,22,3
18429,87-766-3663,22,3
18430,87-766-3663,22,3
18431,87-766-3663,22,3
18432,87-766-3663,22,3
18433,87-766-3663,22,3
18434,87-766-3663,22,3
18435,87-766-3663,22,3
18436,87-766-3663,22,3
18437,87-766-3663,22,3
18438,87-766-3663,22,3
18439,87-796-6079,19,1
18440,87-796-6079,19,1
18441,87-796-6079,19,1
18442,87-796-6079,19,1
18443,87-796-6079,19,1
18444,87-796-6079,19,1
18445,87-796-6079,19,1
18446,87-796-6079,19,1
18447,87-796-6079,19,1
18448,87-796-6079,19,1
18449,87-796-6079,19,1
18450,87-796-6079,19,1
18451,87-796-6079,19,1
18452,87-796-6079,19,1
18453,87-796-6079,19,1
18454,87-796-6079,19,1
18455,87-796-6079,19,1
18456,87-796-6079,19,1
18457,87-796-6079,19,1
18458,87-796-6079,19,1
18459,87-796-6079,19,1
18460,87-820-2746,45,1
18461,87-820-2746,45,1
18462,87-820-2746,45,1
18463,87-820-2746,45,1
18464,87-820-2746,45,1
18465,87-820-2746,45,1
18466,87-820-2746,45,1
18467,87-820-2746,45,1
18468,87-820-2746,45,1
18469,87-820-2746,45,1
18470,87-820-2746,45,1
18471,87-820-2746,45,1
18472,87-820-2746,45,1
18473,87-820-2746,45,1
18474,87-820-2746,45,1
18475,87-820-2746,45,1
18476,87-820-2746,45,1
18477,87-820-2746,45,1
18478,87-820-2746,45,1
18479,87-820-2746,45,1
18480,87-820-2746,45,1
18481,87-939-7467,58,3
18482,87-939-7467,58,3
18483,87-939-7467,58,3
18484,87-939-7467,58,3
18485,87-939-7467,58,3
18486,87-939-7467,58,3
18487,87-939-7467,58,3
18488,87-939-7467,58,3
18489,87-939-7467,58,3
18490,87-939-7467,58,3
18491,87-939-7467,58,3
18492,87-939-7467,58,3
18493,87-939-7467,58,3
18494,87-939-7467,58,3
18495,87-939-7467,58,3
18496,87-939-7467,58,3
18497,87-939-7467,58,3
18498,87-939-7467,58,3
18499,87-939-7467,58,3
18500,87-939-7467,58,3
18501,87-939-7467,58,3
18502,87-976-0252,5,2
18503,87-976-0252,5,2
18504,87-976-0252,5,2
18505,87-976-0252,5,2
18506,87-976-0252,5,2
18507,87-976-0252,5,2
18508,87-976-0252,5,2
18509,87-976-0252,5,2
18510,87-976-0252,5,2
18511,87-976-0252,5,2
18512,87-976-0252,5,2
18513,87-976-0252,5,2
18514,87-976-0252,5,2
18515,87-976-0252,5,2
18516,87-976-0252,5,2
18517,87-976-0252,5,2
18518,87-976-0252,5,2
18519,87-976-0252,5,2
18520,87-976-0252,5,2
18521,87-976-0252,5,2
18522,87-976-0252,5,2
18523,87-988-3093,25,1
18524,87-988-3093,25,1
18525,87-988-3093,25,1
18526,87-988-3093,25,1
18527,87-988-3093,25,1
18528,87-988-3093,25,1
18529,87-988-3093,25,1
18530,87-988-3093,25,1
18531,87-988-3093,25,1
18532,87-988-3093,25,1
18533,87-988-3093,25,1
18534,87-988-3093,25,1
18535,87-988-3093,25,1
18536,87-988-3093,25,1
18537,87-988-3093,25,1
18538,87-988-3093,25,1
18539,87-988-3093,25,1
18540,87-988-3093,25,1
18541,87-988-3093,25,1
18542,87-988-3093,25,1
18543,87-988-3093,25,1
18544,88-109-5070,42,3
18545,88-109-5070,42,3
18546,88-109-5070,42,3
18547,88-109-5070,42,3
18548,88-109-5070,42,3
18549,88-109-5070,42,3
18550,88-109-5070,42,3
18551,88-109-5070,42,3
18552,88-109-5070,42,3
18553,88-109-5070,42,3
18554,88-109-5070,42,3
18555,88-109-5070,42,3
18556,88-109-5070,42,3
18557,88-109-5070,42,3
18558,88-109-5070,42,3
18559,88-109-5070,42,3
18560,88-109-5070,42,3
18561,88-109-5070,42,3
18562,88-109-5070,42,3
18563,88-109-5070,42,3
18564,88-109-5070,42,3
18565,88-109-8460,42,3
18566,88-109-8460,42,3
18567,88-109-8460,42,3
18568,88-109-8460,42,3
18569,88-109-8460,42,3
18570,88-109-8460,42,3
18571,88-109-8460,42,3
18572,88-109-8460,42,3
18573,88-109-8460,42,3
18574,88-109-8460,42,3
18575,88-109-8460,42,3
18576,88-109-8460,42,3
18577,88-109-8460,42,3
18578,88-109-8460,42,3
18579,88-109-8460,42,3
18580,88-109-8460,42,3
18581,88-109-8460,42,3
18582,88-109-8460,42,3
18583,88-109-8460,42,3
18584,88-109-8460,42,3
18585,88-109-8460,42,3
18586,88-367-5894,22,3
18587,88-367-5894,22,3
18588,88-367-5894,22,3
18589,88-367-5894,22,3
18590,88-367-5894,22,3
18591,88-367-5894,22,3
18592,88-367-5894,22,3
18593,88-367-5894,22,3
18594,88-367-5894,22,3
18595,88-367-5894,22,3
18596,88-367-5894,22,3
18597,88-367-5894,22,3
18598,88-367-5894,22,3
18599,88-367-5894,22,3
18600,88-367-5894,22,3
18601,88-367-5894,22,3
18602,88-367-5894,22,3
18603,88-367-5894,22,3
18604,88-367-5894,22,3
18605,88-367-5894,22,3
18606,88-367-5894,22,3
18607,88-729-8334,21,1
18608,88-729-8334,21,1
18609,88-729-8334,21,1
18610,88-729-8334,21,1
18611,88-729-8334,21,1
18612,88-729-8334,21,1
18613,88-729-8334,21,1
18614,88-729-8334,21,1
18615,88-729-8334,21,1
18616,88-729-8334,21,1
18617,88-729-8334,21,1
18618,88-729-8334,21,1
18619,88-729-8334,21,1
18620,88-729-8334,21,1
18621,88-729-8334,21,1
18622,88-729-8334,21,1
18623,88-729-8334,21,1
18624,88-729-8334,21,1
18625,88-729-8334,21,1
18626,88-729-8334,21,1
18627,88-729-8334,21,1
18628,88-756-9391,15,2
18629,88-756-9391,15,2
18630,88-756-9391,15,2
18631,88-756-9391,15,2
18632,88-756-9391,15,2
18633,88-756-9391,15,2
18634,88-756-9391,15,2
18635,88-756-9391,15,2
18636,88-756-9391,15,2
18637,88-756-9391,15,2
18638,88-756-9391,15,2
18639,88-756-9391,15,2
18640,88-756-9391,15,2
18641,88-756-9391,15,2
18642,88-756-9391,15,2
18643,88-756-9391,15,2
18644,88-756-9391,15,2
18645,88-756-9391,15,2
18646,88-756-9391,15,2
18647,88-756-9391,15,2
18648,88-756-9391,15,2
18649,88-813-0409,29,1
18650,88-813-0409,29,1
18651,88-813-0409,29,1
18652,88-813-0409,29,1
18653,88-813-0409,29,1
18654,88-813-0409,29,1
18655,88-813-0409,29,1
18656,88-813-0409,29,1
18657,88-813-0409,29,1
18658,88-813-0409,29,1
18659,88-813-0409,29,1
18660,88-813-0409,29,1
18661,88-813-0409,29,1
18662,88-813-0409,29,1
18663,88-813-0409,29,1
18664,88-813-0409,29,1
18665,88-813-0409,29,1
18666,88-813-0409,29,1
18667,88-813-0409,29,1
18668,88-813-0409,29,1
18669,88-813-0409,29,1
18670,89-007-9559,19,1
18671,89-007-9559,19,1
18672,89-007-9559,19,1
18673,89-007-9559,19,1
18674,89-007-9559,19,1
18675,89-007-9559,19,1
18676,89-007-9559,19,1
18677,89-007-9559,19,1
18678,89-007-9559,19,1
18679,89-007-9559,19,1
18680,89-007-9559,19,1
18681,89-007-9559,19,1
18682,89-007-9559,19,1
18683,89-007-9559,19,1
18684,89-007-9559,19,1
18685,89-007-9559,19,1
18686,89-007-9559,19,1
18687,89-007-9559,19,1
18688,89-007-9559,19,1
18689,89-007-9559,19,1
18690,89-007-9559,19,1
18691,89-013-4600,41,1
18692,89-013-4600,41,1
18693,89-013-4600,41,1
18694,89-013-4600,41,1
18695,89-013-4600,41,1
18696,89-013-4600,41,1
18697,89-013-4600,41,1
18698,89-013-4600,41,1
18699,89-013-4600,41,1
18700,89-013-4600,41,1
18701,89-013-4600,41,1
18702,89-013-4600,41,1
18703,89-013-4600,41,1
18704,89-013-4600,41,1
18705,89-013-4600,41,1
18706,89-013-4600,41,1
18707,89-013-4600,41,1
18708,89-013-4600,41,1
18709,89-013-4600,41,1
18710,89-013-4600,41,1
18711,89-013-4600,41,1
18712,89-100-6055,2,2
18713,89-100-6055,2,2
18714,89-100-6055,2,2
18715,89-100-6055,2,2
18716,89-100-6055,2,2
18717,89-100-6055,2,2
18718,89-100-6055,2,2
18719,89-100-6055,2,2
18720,89-100-6055,2,2
18721,89-100-6055,2,2
18722,89-100-6055,2,2
18723,89-100-6055,2,2
18724,89-100-6055,2,2
18725,89-100-6055,2,2
18726,89-100-6055,2,2
18727,89-100-6055,2,2
18728,89-100-6055,2,2
18729,89-100-6055,2,2
18730,89-100-6055,2,2
18731,89-100-6055,2,2
18732,89-100-6055,2,2
18733,89-262-2574,39,1
18734,89-262-2574,39,1
18735,89-262-2574,39,1
18736,89-262-2574,39,1
18737,89-262-2574,39,1
18738,89-262-2574,39,1
18739,89-262-2574,39,1
18740,89-262-2574,39,1
18741,89-262-2574,39,1
18742,89-262-2574,39,1
18743,89-262-2574,39,1
18744,89-262-2574,39,1
18745,89-262-2574,39,1
18746,89-262-2574,39,1
18747,89-262-2574,39,1
18748,89-262-2574,39,1
18749,89-262-2574,39,1
18750,89-262-2574,39,1
18751,89-262-2574,39,1
18752,89-262-2574,39,1
18753,89-262-2574,39,1
18754,89-266-9786,47,1
18755,89-266-9786,47,1
18756,89-266-9786,47,1
18757,89-266-9786,47,1
18758,89-266-9786,47,1
18759,89-266-9786,47,1
18760,89-266-9786,47,1
18761,89-266-9786,47,1
18762,89-266-9786,47,1
18763,89-266-9786,47,1
18764,89-266-9786,47,1
18765,89-266-9786,47,1
18766,89-266-9786,47,1
18767,89-266-9786,47,1
18768,89-266-9786,47,1
18769,89-266-9786,47,1
18770,89-266-9786,47,1
18771,89-266-9786,47,1
18772,89-266-9786,47,1
18773,89-266-9786,47,1
18774,89-266-9786,47,1
18775,89-285-0567,58,3
18776,89-285-0567,58,3
18777,89-285-0567,58,3
18778,89-285-0567,58,3
18779,89-285-0567,58,3
18780,89-285-0567,58,3
18781,89-285-0567,58,3
18782,89-285-0567,58,3
18783,89-285-0567,58,3
18784,89-285-0567,58,3
18785,89-285-0567,58,3
18786,89-285-0567,58,3
18787,89-285-0567,58,3
18788,89-285-0567,58,3
18789,89-285-0567,58,3
18790,89-285-0567,58,3
18791,89-285-0567,58,3
18792,89-285-0567,58,3
18793,89-285-0567,58,3
18794,89-285-0567,58,3
18795,89-285-0567,58,3
18796,89-306-1133,52,3
18797,89-306-1133,52,3
18798,89-306-1133,52,3
18799,89-306-1133,52,3
18800,89-306-1133,52,3
18801,89-306-1133,52,3
18802,89-306-1133,52,3
18803,89-306-1133,52,3
18804,89-306-1133,52,3
18805,89-306-1133,52,3
18806,89-306-1133,52,3
18807,89-306-1133,52,3
18808,89-306-1133,52,3
18809,89-306-1133,52,3
18810,89-306-1133,52,3
18811,89-306-1133,52,3
18812,89-306-1133,52,3
18813,89-306-1133,52,3
18814,89-306-1133,52,3
18815,89-306-1133,52,3
18816,89-306-1133,52,3
18817,89-464-8624,67,3
18818,89-464-8624,67,3
18819,89-464-8624,67,3
18820,89-464-8624,67,3
18821,89-464-8624,67,3
18822,89-464-8624,67,3
18823,89-464-8624,67,3
18824,89-464-8624,67,3
18825,89-464-8624,67,3
18826,89-464-8624,67,3
18827,89-464-8624,67,3
18828,89-464-8624,67,3
18829,89-464-8624,67,3
18830,89-464-8624,67,3
18831,89-464-8624,67,3
18832,89-464-8624,67,3
18833,89-464-8624,67,3
18834,89-464-8624,67,3
18835,89-464-8624,67,3
18836,89-464-8624,67,3
18837,89-464-8624,67,3
18838,89-513-4206,67,3
18839,89-513-4206,67,3
18840,89-513-4206,67,3
18841,89-513-4206,67,3
18842,89-513-4206,67,3
18843,89-513-4206,67,3
18844,89-513-4206,67,3
18845,89-513-4206,67,3
18846,89-513-4206,67,3
18847,89-513-4206,67,3
18848,89-513-4206,67,3
18849,89-513-4206,67,3
18850,89-513-4206,67,3
18851,89-513-4206,67,3
18852,89-513-4206,67,3
18853,89-513-4206,67,3
18854,89-513-4206,67,3
18855,89-513-4206,67,3
18856,89-513-4206,67,3
18857,89-513-4206,67,3
18858,89-513-4206,67,3
18859,89-535-2329,46,3
18860,89-535-2329,46,3
18861,89-535-2329,46,3
18862,89-535-2329,46,3
18863,89-535-2329,46,3
18864,89-535-2329,46,3
18865,89-535-2329,46,3
18866,89-535-2329,46,3
18867,89-535-2329,46,3
18868,89-535-2329,46,3
18869,89-535-2329,46,3
18870,89-535-2329,46,3
18871,89-535-2329,46,3
18872,89-535-2329,46,3
18873,89-535-2329,46,3
18874,89-535-2329,46,3
18875,89-535-2329,46,3
18876,89-535-2329,46,3
18877,89-535-2329,46,3
18878,89-535-2329,46,3
18879,89-535-2329,46,3
18880,89-865-3770,18,2
18881,89-865-3770,18,2
18882,89-865-3770,18,2
18883,89-865-3770,18,2
18884,89-865-3770,18,2
18885,89-865-3770,18,2
18886,89-865-3770,18,2
18887,89-865-3770,18,2
18888,89-865-3770,18,2
18889,89-865-3770,18,2
18890,89-865-3770,18,2
18891,89-865-3770,18,2
18892,89-865-3770,18,2
18893,89-865-3770,18,2
18894,89-865-3770,18,2
18895,89-865-3770,18,2
18896,89-865-3770,18,2
18897,89-865-3770,18,2
18898,89-865-3770,18,2
18899,89-865-3770,18,2
18900,89-865-3770,18,2
18901,89-997-5952,52,3
18902,89-997-5952,52,3
18903,89-997-5952,52,3
18904,89-997-5952,52,3
18905,89-997-5952,52,3
18906,89-997-5952,52,3
18907,89-997-5952,52,3
18908,89-997-5952,52,3
18909,89-997-5952,52,3
18910,89-997-5952,52,3
18911,89-997-5952,52,3
18912,89-997-5952,52,3
18913,89-997-5952,52,3
18914,89-997-5952,52,3
18915,89-997-5952,52,3
18916,89-997-5952,52,3
18917,89-997-5952,52,3
18918,89-997-5952,52,3
18919,89-997-5952,52,3
18920,89-997-5952,52,3
18921,89-997-5952,52,3
18922,90-006-4375,27,1
18923,90-006-4375,27,1
18924,90-006-4375,27,1
18925,90-006-4375,27,1
18926,90-006-4375,27,1
18927,90-006-4375,27,1
18928,90-006-4375,27,1
18929,90-006-4375,27,1
18930,90-006-4375,27,1
18931,90-006-4375,27,1
18932,90-006-4375,27,1
18933,90-006-4375,27,1
18934,90-006-4375,27,1
18935,90-006-4375,27,1
18936,90-006-4375,27,1
18937,90-006-4375,27,1
18938,90-006-4375,27,1
18939,90-006-4375,27,1
18940,90-006-4375,27,1
18941,90-006-4375,27,1
18942,90-006-4375,27,1
18943,90-122-2737,63,3
18944,90-122-2737,63,3
18945,90-122-2737,63,3
18946,90-122-2737,63,3
18947,90-122-2737,63,3
18948,90-122-2737,63,3
18949,90-122-2737,63,3
18950,90-122-2737,63,3
18951,90-122-2737,63,3
18952,90-122-2737,63,3
18953,90-122-2737,63,3
18954,90-122-2737,63,3
18955,90-122-2737,63,3
18956,90-122-2737,63,3
18957,90-122-2737,63,3
18958,90-122-2737,63,3
18959,90-122-2737,63,3
18960,90-122-2737,63,3
18961,90-122-2737,63,3
18962,90-122-2737,63,3
18963,90-122-2737,63,3
18964,90-256-2320,6,2
18965,90-256-2320,6,2
18966,90-256-2320,6,2
